PID,keywords,mods.grants,mods.abstract,fgs.state,dc.title,dc.language,mods.sm_key_words,fgs.lastModifiedDate,mods.sm_collection,mods.language,mods.title,mods.sm_report_number,dc.subject,mods.sm_corporate_creator,rdf.isOpenAccess,mods.origin,dc.description,mods.raw_date,mods.sm_format,mods.sm_oclc_number,rdf.redirectsTo,mods.sm_geographical_coverage,mods.subject_topic,fgs.createdDate,mods.sm_ntl_classification,mods.sm_resource_type,mods.sm_edition,mods.sm_corporate_publisher,DS1.mimetype_txt_en,DS1.label_txt_en,DS1.filesize_tl,DS1.checksum_txt_en,mods.ss_publishyear,fgs.ownerId,rdf.isMemberOf,dc.identifier,mods.sm_creator,fgs.label,rdf.isPeerTo,mods.sm_digital_object_identifier,mods.ss_jobid,DS2.mimetype_txt_en,DS2.label_txt_en,DS2.filesize_tl,DS2.checksum_txt_en,DS2.sourceurl,dc.publisher,dc.format,dc.type,dc.creator,dc.coverage,DS1.sourceurl,mods.orcidId,mods.sm_contributor,dc.contributor,mods.alt_title,mods.note,mods.sm_corporate_contributor,DS_EXCEL.mimetype_txt_en,DS_EXCEL.label_txt_en,DS_EXCEL.filesize_tl,DS_EXCEL.checksum_txt_en,mods.sm_contracting_officer,DS3.mimetype_txt_en,DS3.label_txt_en,DS3.filesize_tl,DS3.checksum_txt_en,DS3.sourceurl,DS4.mimetype_txt_en,DS4.label_txt_en,DS4.filesize_tl,DS4.checksum_txt_en,DS4.sourceurl,mods.sm_alternate_url,mods.table_of_contents,rdf.underCategory,rdf.hasOrder,rdf.isCollection,rdf.categoryOrder,rdf.isFeaturedCollection,mods.sm_rights_statement,mods.related_series,DS_MS_NON_EXCEL.mimetype_txt_en,DS_MS_NON_EXCEL.label_txt_en,DS_MS_NON_EXCEL.filesize_tl,DS_MS_NON_EXCEL.checksum_txt_en,mods.sm_tris_online_accession_number,rdf.hasExternalLink,rdf.hasMoreDocuments,DS5.mimetype_txt_en,DS5.label_txt_en,DS5.filesize_tl,DS5.checksum_txt_en,DS5.sourceurl,DS10.mimetype_txt_en,DS10.label_txt_en,DS10.filesize_tl,DS10.checksum_txt_en,DS10.sourceurl,DS11.mimetype_txt_en,DS11.label_txt_en,DS11.filesize_tl,DS11.checksum_txt_en,DS11.sourceurl,DS12.mimetype_txt_en,DS12.label_txt_en,DS12.filesize_tl,DS12.checksum_txt_en,DS12.sourceurl,DS13.mimetype_txt_en,DS13.label_txt_en,DS13.filesize_tl,DS13.checksum_txt_en,DS13.sourceurl,DS14.mimetype_txt_en,DS14.label_txt_en,DS14.filesize_tl,DS14.checksum_txt_en,DS14.sourceurl,DS15.mimetype_txt_en,DS15.label_txt_en,DS15.filesize_tl,DS15.checksum_txt_en,DS15.sourceurl,DS16.mimetype_txt_en,DS16.label_txt_en,DS16.filesize_tl,DS16.checksum_txt_en,DS16.sourceurl,DS17.mimetype_txt_en,DS17.label_txt_en,DS17.filesize_tl,DS17.checksum_txt_en,DS17.sourceurl,DS18.mimetype_txt_en,DS18.label_txt_en,DS18.filesize_tl,DS18.checksum_txt_en,DS18.sourceurl,DS6.mimetype_txt_en,DS6.label_txt_en,DS6.filesize_tl,DS6.checksum_txt_en,DS6.sourceurl,DS7.mimetype_txt_en,DS7.label_txt_en,DS7.filesize_tl,DS7.checksum_txt_en,DS7.sourceurl,DS8.mimetype_txt_en,DS8.label_txt_en,DS8.filesize_tl,DS8.checksum_txt_en,DS8.sourceurl,DS9.mimetype_txt_en,DS9.label_txt_en,DS9.filesize_tl,DS9.checksum_txt_en,DS9.sourceurl,DS_MS_NON_EXCEL.sourceurl,rdf.isSpotlightChild,rdf.isSupersededBy,mods.sm_isbn,mods.sm_issn,mods.physical_description,mods.sm_copyright_date,mods.sm_publisher,rdf.isGRFeaturedChild,rdf.isFeatured,rdf.featuredType,rdf.inSpotlight,rdf.featuredUrl,rdf.isGRFeatured,dc.rights,rdf.featuredPosition,rdf.featuredPositionTemp,DS19.mimetype_txt_en,DS19.label_txt_en,DS19.filesize_tl,DS19.checksum_txt_en,DS19.sourceurl,DS20.mimetype_txt_en,DS20.label_txt_en,DS20.filesize_tl,DS20.checksum_txt_en,DS20.sourceurl,DS21.mimetype_txt_en,DS21.label_txt_en,DS21.filesize_tl,DS21.checksum_txt_en,DS21.sourceurl,DS22.mimetype_txt_en,DS22.label_txt_en,DS22.filesize_tl,DS22.checksum_txt_en,DS22.sourceurl,DS23.mimetype_txt_en,DS23.label_txt_en,DS23.filesize_tl,DS23.checksum_txt_en,DS23.sourceurl,DS24.mimetype_txt_en,DS24.label_txt_en,DS24.filesize_tl,DS24.checksum_txt_en,DS24.sourceurl,DS25.mimetype_txt_en,DS25.label_txt_en,DS25.filesize_tl,DS25.checksum_txt_en,DS25.sourceurl,DS26.mimetype_txt_en,DS26.label_txt_en,DS26.filesize_tl,DS26.checksum_txt_en,DS26.sourceurl,DS27.mimetype_txt_en,DS27.label_txt_en,DS27.filesize_tl,DS27.checksum_txt_en,DS27.sourceurl,DS28.mimetype_txt_en,DS28.label_txt_en,DS28.filesize_tl,DS28.checksum_txt_en,DS28.sourceurl,DS29.mimetype_txt_en,DS29.label_txt_en,DS29.filesize_tl,DS29.checksum_txt_en,DS29.sourceurl,DS30.mimetype_txt_en,DS30.label_txt_en,DS30.filesize_tl,DS30.checksum_txt_en,DS30.sourceurl,DS31.mimetype_txt_en,DS31.label_txt_en,DS31.filesize_tl,DS31.checksum_txt_en,DS31.sourceurl,DS32.mimetype_txt_en,DS32.label_txt_en,DS32.filesize_tl,DS32.checksum_txt_en,DS32.sourceurl,DS33.mimetype_txt_en,DS33.label_txt_en,DS33.filesize_tl,DS33.checksum_txt_en,DS33.sourceurl,DS34.mimetype_txt_en,DS34.label_txt_en,DS34.filesize_tl,DS34.checksum_txt_en,DS34.sourceurl,rdf.quickLinkUrl,rdf.isQuickLink,rdf.underSection,DS_EXCEL.sourceurl,mods.embargo_date,rdf.hasDataset,rdf.hasPublication,mods.ss_keyvalue,mods.sm_researchhub_id,dc.date,dc.source,dc.identifier.uri,dc.contributor.author,dc.contributor.collaborator,dc.coverage.spatial,dc.contributor.creator,dc.relation.isPartOf,dc.description.abstract,dc.rights.accessRights,dc.relation.isVersionOf,dc.contributor.consultant,dc.description.tableOfContents,dc.title.alternative,DS1.checksumsha256_txt_en,rdf.hasMultipleLanguage,DS2.checksumsha256_txt_en,DS3.checksumsha256_txt_en,DS4.checksumsha256_txt_en,DS5.checksumsha256_txt_en,DS6.checksumsha256_txt_en,DS7.checksumsha256_txt_en,mods.ss_hasQLOrder,DS_MS_NON_EXCEL.checksumsha256_txt_en,dc.relation.isReferencedBy,DS10.checksumsha256_txt_en,DS11.checksumsha256_txt_en,DS12.checksumsha256_txt_en,DS13.checksumsha256_txt_en,DS14.checksumsha256_txt_en,DS15.checksumsha256_txt_en,DS16.checksumsha256_txt_en,DS17.checksumsha256_txt_en,DS18.checksumsha256_txt_en,DS8.checksumsha256_txt_en,DS9.checksumsha256_txt_en
dot:78638,,,"Statement by Brock Adams\, Secretary of the Department of Transportation\, Before the House Interstate and Foreign Commerce Subcommittee on Energy and Power\, April 7\, 1978.",Active,"Statement by Brock Adams\, Secretary of the Department of Transportation\, Before the House Interstate and Foreign Commerce Subcommittee on Energy and Power",English,"Pipeline safety,Legislation",2025-02-19T18:16:38.372Z,Secretary of Transportation Speeches,English,"Statement by Brock Adams, Secretary of the Department of Transportation, Before the House Interstate and Foreign Commerce Subcommittee on Energy and Power",,"Pipeline safety,Legislation",United States. Department of Transportation,true,"1977-04-07; \,",,1977-04-07,PDF,,,"United States,Washington (District of Columbia)",,2024-11-21T17:49:00.496Z,,Speeches,,United States. Department of Transportation,application/pdf,Adams_1978_Apr_07.pdf,2962537,urn:sha-512:9a43f4b4f665cf32a244d5963946965fb012e799e365fa0226319e9d44d8fc54591d0885ee2ec2a5c23f3b9c4ed42653fbac5fe6c12f07b249ab5f4faf86d3a4,1977,,dot:73448,https://rosap.ntl.bts.gov/view/dot/78638,"Adams\, Brock",,,https://doi.org/10.21949/zkrp-9z15,2105,,,,,,United States. Department of Transportation,PDF,Speeches,,,https://ntlrepository.blob.core.windows.net/lib/102000/102000/102087/Adams_1978_Apr_07.pdf,"Adams\, Brock",,,,See the Secretary of Transportation Speeches Collection's finding aid at: https://ntl.as.atlas-sys.com/repositories/2/resources/4,,,,,,,,,,,,,,,,,,,,,,,,,"Adams\, Brock",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102087,,1977,,https://doi.org/10.21949/zkrp-9z15,"Adams\, Brock",,"United States,Washington (District of Columbia)",United States. Department of Transportation,"Secretary of Transportation Speeches,Adams\, Brock","Statement by Brock Adams\, Secretary of the Department of Transportation\, Before the House Interstate and Foreign Commerce Subcommittee on Energy and Power\, April 7\, 1978.",,,,See the Secretary of Transportation Speeches Collection's finding aid at: https://ntl.as.atlas-sys.com/repositories/2/resources/4,,,,,,,,,,,,,,,,,,,,,,,
dot:78609,,,"Statement of Brock Adams\, Secretary\, United States Department of Transportation\, Before the Subcommittee on Aviation of the Senate Committee on Commerce\, Science\, and Transportation\, Concerning Aviation Regulatory Reform\, April 1\, 1977.",Active,"Statement of Brock Adams\, Secretary\, United States Department of Transportation\, Before the Subcommittee on Aviation of the Senate Committee on Commerce\, Science\, and Transportation\, Concerning Aviation Regulatory Reform",English,"Aviation,Regulations",2025-02-19T18:16:02.576Z,Secretary of Transportation Speeches,English,"Statement of Brock Adams, Secretary, United States Department of Transportation, Before the Subcommittee on Aviation of the Senate Committee on Commerce, Science, and Transportation, Concerning Aviation Regulatory Reform",,"Aviation,Regulations",United States. Department of Transportation,true,"1977-04-01; \,",,1977-04-01,PDF,,,United States,,2024-11-21T17:47:22.946Z,,Speeches,,United States. Department of Transportation. Office of the Secretary,application/pdf,Adams_1977_Apr_01.pdf,2860146,urn:sha-512:b1e9df4036c41c698b12d3ca18c0609d82d9c3a506187dc5f1e9f0bfa6091b85d2fb45366fab7b96cf5261bda25d489094b399a3bbf6de6addefcebfbcf84115,1977,,dot:73448,https://rosap.ntl.bts.gov/view/dot/78609,"Adams\, Brock",,,https://doi.org/10.21949/jbq3-f003,2105,,,,,,United States. Department of Transportation. Office of the Secretary,PDF,Speeches,,,https://ntlrepository.blob.core.windows.net/lib/102000/102000/102052/Adams_1977_Apr_01.pdf,"Adams\, Brock",,,,See the Secretary of Transportation Speeches Collection's finding aid at: https://ntl.as.atlas-sys.com/repositories/2/resources/4,,,,,,,,,,,,,,,,,,,,,,,,,"Adams\, Brock",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102052,,1977,,https://doi.org/10.21949/jbq3-f003,"Adams\, Brock",,United States,United States. Department of Transportation,"Secretary of Transportation Speeches,Adams\, Brock","Statement of Brock Adams\, Secretary\, United States Department of Transportation\, Before the Subcommittee on Aviation of the Senate Committee on Commerce\, Science\, and Transportation\, Concerning Aviation Regulatory Reform\, April 1\, 1977.",,,,See the Secretary of Transportation Speeches Collection's finding aid at: https://ntl.as.atlas-sys.com/repositories/2/resources/4,,,,,,,,,,,,,,,,,,,,,,,
dot:78640,,,"Statement of Brock Adams\, Secretary of Transportation\, Before the Senate Committee on Environment and Public Works\, Subcommittee on Transportation\, Regarding the Workability of Section 4(f) of the Department of Transportation Act\, April 19\, 1978.",Active,"Statement of Brock Adams\, Secretary of Transportation\, Before the Senate Committee on Environment and Public Works\, Subcommittee on Transportation\, Regarding the Workability of Section 4(f) of the Department of Transportation Act",English,"Laws,Environmental policy,Environmental protection",2025-02-19T18:16:40.759Z,Secretary of Transportation Speeches,English,"Statement of Brock Adams, Secretary of Transportation, Before the Senate Committee on Environment and Public Works, Subcommittee on Transportation, Regarding the Workability of Section 4(f) of the Department of Transportation Act",,"Laws,Environmental policy,Environmental protection",United States. Department of Transportation,true,"1978-04-19; \,",,1978-04-19,PDF,,,"United States,Washington (District of Columbia)",,2024-11-21T17:49:07.103Z,,Speeches,,United States. Department of Transportation,application/pdf,Adams_1978_Apr_19.pdf,2146343,urn:sha-512:a795e93b1eb93ed49fef7cd128e22edbed99b6fcb61eb2a61a67881e2417c146d0b930d954bce37f9cc92f80232765461c0fb8f1d894bd42a64ed36719364511,1978,,dot:73448,https://rosap.ntl.bts.gov/view/dot/78640,"Adams\, Brock",,,https://doi.org/10.21949/bxkh-nw82,2105,,,,,,United States. Department of Transportation,PDF,Speeches,,,https://ntlrepository.blob.core.windows.net/lib/102000/102000/102089/Adams_1978_Apr_19.pdf,"Adams\, Brock",,,,See the Secretary of Transportation Speeches Collection's finding aid at: https://ntl.as.atlas-sys.com/repositories/2/resources/4,,,,,,,,,,,,,,,,,,,,,,,,,"Adams\, Brock",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102089,,1978,,https://doi.org/10.21949/bxkh-nw82,"Adams\, Brock",,"United States,Washington (District of Columbia)",United States. Department of Transportation,"Secretary of Transportation Speeches,Adams\, Brock","Statement of Brock Adams\, Secretary of Transportation\, Before the Senate Committee on Environment and Public Works\, Subcommittee on Transportation\, Regarding the Workability of Section 4(f) of the Department of Transportation Act\, April 19\, 1978.",,,,See the Secretary of Transportation Speeches Collection's finding aid at: https://ntl.as.atlas-sys.com/repositories/2/resources/4,,,,,,,,,,,,,,,,,,,,,,,
dot:78634,,,"Statement of Brock Adams\, Secretary\, U.S. Department of Transportation\, Before the Subcommittee on Surface Transportation of the House Committee on Public Works and Transportation\, Regarding Transportation Programs\, Tuesday\, September 20\, 1977.",Active,"Statement of Brock Adams\, Secretary\, U.S. Department of Transportation\, Before the Subcommittee on Surface Transportation of the House Committee on Public Works and Transportation\, Regarding Transportation Programs",English,"Transportation policy,Public transit,Highways",2025-02-19T18:16:33.450Z,Secretary of Transportation Speeches,English,"Statement of Brock Adams, Secretary, U.S. Department of Transportation, Before the Subcommittee on Surface Transportation of the House Committee on Public Works and Transportation, Regarding Transportation Programs",,"Transportation policy,Public transit,Highways",United States. Department of Transportation,true,"1977-09-20; \,",,1977-09-20,PDF,,,"United States,Washington (District of Columbia)",,2024-11-21T17:48:47.972Z,,Speeches,,United States. Department of Transportation,application/pdf,Adams_1977_Sep_20.pdf,1474168,urn:sha-512:a6a1461eb6763a59dc8a12d949914947b9ad60310ed79cbe834cb4e76a923dbfaa0a864c0e14691f654b2c49678fdf1dbab7bc8550e943e1579d6709005ae5ca,1977,,dot:73448,https://rosap.ntl.bts.gov/view/dot/78634,"Adams\, Brock",,,https://doi.org/10.21949/ssdm-hc54,2105,,,,,,United States. Department of Transportation,PDF,Speeches,,,https://ntlrepository.blob.core.windows.net/lib/102000/102000/102083/Adams_1977_Sep_20.pdf,"Adams\, Brock",,,,See the Secretary of Transportation Speeches Collection's finding aid at: https://ntl.as.atlas-sys.com/repositories/2/resources/4,,,,,,,,,,,,,,,,,,,,,,,,,"Adams\, Brock",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102083,,1977,,https://doi.org/10.21949/ssdm-hc54,"Adams\, Brock",,"United States,Washington (District of Columbia)",United States. Department of Transportation,"Secretary of Transportation Speeches,Adams\, Brock","Statement of Brock Adams\, Secretary\, U.S. Department of Transportation\, Before the Subcommittee on Surface Transportation of the House Committee on Public Works and Transportation\, Regarding Transportation Programs\, Tuesday\, September 20\, 1977.",,,,See the Secretary of Transportation Speeches Collection's finding aid at: https://ntl.as.atlas-sys.com/repositories/2/resources/4,,,,,,,,,,,,,,,,,,,,,,,
dot:78639,,,"Remarks Prepared for Delivery by US Secretary of Transportation Brock Adams\, to the Leadership Conference Laborers' International Union of North America\, Hollywood\, Florida\, April 11\, 1978.",Active,"Remarks Prepared for Delivery by US Secretary of Transportation Brock Adams\, to the Leadership Conference Laborers' International Union of North America",English,"Labor unions,Legislation,Transportation policy,Railroads,Energy",2025-02-19T18:16:39.555Z,Secretary of Transportation Speeches,English,"Remarks Prepared for Delivery by US Secretary of Transportation Brock Adams, to the Leadership Conference Laborers' International Union of North America",,"Labor unions,Legislation,Transportation policy,Railroads,Energy",United States. Department of Transportation,true,"1978-04-11; \,",,1978-04-11,PDF,,,"United States,Florida",,2024-11-21T17:49:03.865Z,,Speeches,,United States. Department of Transportation. Office of Public Affairs,application/pdf,Adams_1978_Apr_11.pdf,1045967,urn:sha-512:56958f17ce74fa5e1fcf24a285d33f4ffb847a23881b6f9e8951fd708ddb0eb55b70ed59055605c6b108ec8654cfc7d9918c3f8589a00e91c34276fedad7f89c,1978,,dot:73448,https://rosap.ntl.bts.gov/view/dot/78639,"Adams\, Brock",,,https://doi.org/10.21949/wyqq-d456,2105,,,,,,United States. Department of Transportation. Office of Public Affairs,PDF,Speeches,,,https://ntlrepository.blob.core.windows.net/lib/102000/102000/102088/Adams_1978_Apr_11.pdf,"Adams\, Brock",,,,See the Secretary of Transportation Speeches Collection's finding aid at: https://ntl.as.atlas-sys.com/repositories/2/resources/4,,,,,,,,,,,,,,,,,,,,,,,,,"Adams\, Brock",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102088,,1978,,https://doi.org/10.21949/wyqq-d456,"Adams\, Brock",,"United States,Florida",United States. Department of Transportation,"Secretary of Transportation Speeches,Adams\, Brock","Remarks Prepared for Delivery by US Secretary of Transportation Brock Adams\, to the Leadership Conference Laborers' International Union of North America\, Hollywood\, Florida\, April 11\, 1978.",,,,See the Secretary of Transportation Speeches Collection's finding aid at: https://ntl.as.atlas-sys.com/repositories/2/resources/4,,,,,,,,,,,,,,,,,,,,,,,
dot:78636,,,"Remarks Prepared for Delivery by Secretary of Transportation Brock Adams\, at the Amalgamated Transit Union Convention\, Washington\, D.C.\, September 26\, 1977.",Active,"Remarks Prepared for Delivery by Secretary of Transportation Brock Adams\, at the Amalgamated Transit Union Convention",English,"Transportation,Transportation policy",2025-02-19T18:16:35.895Z,Secretary of Transportation Speeches,English,"Remarks Prepared for Delivery by Secretary of Transportation Brock Adams, at the Amalgamated Transit Union Convention",,"Transportation,Transportation policy",United States. Department of Transportation,true,"1977-09-26; \,",,1977-09-26,PDF,,,"United States,Washington (District of Columbia)",,2024-11-21T17:48:54.059Z,,Speeches,,United States. Department of Transportation. Office of Public Affairs,application/pdf,Adams_1977_Sep_26.pdf,920213,urn:sha-512:50c487f76bba4215ab07b739b260de9d0aec13e43b2103c9d430e0789a00e6b38b7dfe704afec150f2dcc87e85891af862d6094d5269dd1da4db6c4e3b949410,1977,,dot:73448,https://rosap.ntl.bts.gov/view/dot/78636,"Adams\, Brock",,,https://doi.org/10.21949/y4hz-vn43,2105,,,,,,United States. Department of Transportation. Office of Public Affairs,PDF,Speeches,,,https://ntlrepository.blob.core.windows.net/lib/102000/102000/102085/Adams_1977_Sep_26.pdf,"Adams\, Brock",,,,See the Secretary of Transportation Speeches Collection's finding aid at: https://ntl.as.atlas-sys.com/repositories/2/resources/4,,,,,,,,,,,,,,,,,,,,,,,,,"Adams\, Brock",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102085,,1977,,https://doi.org/10.21949/y4hz-vn43,"Adams\, Brock",,"United States,Washington (District of Columbia)",United States. Department of Transportation,"Secretary of Transportation Speeches,Adams\, Brock","Remarks Prepared for Delivery by Secretary of Transportation Brock Adams\, at the Amalgamated Transit Union Convention\, Washington\, D.C.\, September 26\, 1977.",,,,See the Secretary of Transportation Speeches Collection's finding aid at: https://ntl.as.atlas-sys.com/repositories/2/resources/4,,,,,,,,,,,,,,,,,,,,,,,
dot:78633,,,"Statement of Brock Adams\, Secretary of Transportation\, Before the Subcommittee on Consumer Protection of the House Committee on Interstate and Foreign Commerce\, on Automobile Passive Restraints\, Friday\, September 9\, 1977.",Active,"Statement of Brock Adams\, Secretary of Transportation\, Before the Subcommittee on Consumer Protection of the House Committee on Interstate and Foreign Commerce\, on Automobile Passive Restraints",English,"Traffic safety,Crashes",2025-02-19T18:16:32.245Z,Secretary of Transportation Speeches,English,"Statement of Brock Adams, Secretary of Transportation, Before the Subcommittee on Consumer Protection of the House Committee on Interstate and Foreign Commerce, on Automobile Passive Restraints",,"Traffic safety,Crashes",United States. Department of Transportation,true,"1977-09-09; \,",,1977-09-09,PDF,,,"United States,Washington (District of Columbia)",,2024-11-21T17:48:44.991Z,,Speeches,,United States. Department of Transportation,application/pdf,Adams_1977_Sep_09.pdf,925683,urn:sha-512:4fe19ba5bbcfa57723c86a7c644000dcf24d9d5f0f5084429a1a8123d6bf75f947a0f5bb7e4e816fed3a5392d54cc95d35b5370c1d94cdd5fddfc3521331e509,1977,,dot:73448,https://rosap.ntl.bts.gov/view/dot/78633,"Adams\, Brock",,,https://doi.org/10.21949/xzgw-s044,2105,,,,,,United States. Department of Transportation,PDF,Speeches,,,https://ntlrepository.blob.core.windows.net/lib/102000/102000/102082/Adams_1977_Sep_09.pdf,"Adams\, Brock",,,,See the Secretary of Transportation Speeches Collection's finding aid at: https://ntl.as.atlas-sys.com/repositories/2/resources/4,,,,,,,,,,,,,,,,,,,,,,,,,"Adams\, Brock",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102082,,1977,,https://doi.org/10.21949/xzgw-s044,"Adams\, Brock",,"United States,Washington (District of Columbia)",United States. Department of Transportation,"Secretary of Transportation Speeches,Adams\, Brock","Statement of Brock Adams\, Secretary of Transportation\, Before the Subcommittee on Consumer Protection of the House Committee on Interstate and Foreign Commerce\, on Automobile Passive Restraints\, Friday\, September 9\, 1977.",,,,See the Secretary of Transportation Speeches Collection's finding aid at: https://ntl.as.atlas-sys.com/repositories/2/resources/4,,,,,,,,,,,,,,,,,,,,,,,
dot:78632,,,"Statement of Brock Adams\, Secretary of Transportation\, Before the Consumer Subcommittee of the Senate Committee on Commerce\, Science\, and Transportation\, Thursday\, September 8\, 1977.",Active,"Statement of Brock Adams\, Secretary of Transportation\, Before the Consumer Subcommittee of the Senate Committee on Commerce\, Science\, and Transportation",English,"Traffic safety,Crashes",2025-02-19T18:16:30.649Z,Secretary of Transportation Speeches,English,"Statement of Brock Adams, Secretary of Transportation, Before the Consumer Subcommittee of the Senate Committee on Commerce, Science, and Transportation",,"Traffic safety,Crashes",United States. Department of Transportation,true,"1977-11-08; \,",,1977-11-08,PDF,,,"United States,Washington (District of Columbia)",,2024-11-21T17:48:41.884Z,,Speeches,,United States. Department of Transportation,application/pdf,Adams_1977_Sep_08.pdf,965411,urn:sha-512:a050de3eda993d16f38fa1546b17696e65de6bf8e0b8e28ed4f84a67270693489b66bded77d4392ead8af863635271d05c3cb6291d3a1b61b5a1eb0a96afef43,1977,,dot:73448,https://rosap.ntl.bts.gov/view/dot/78632,"Adams\, Brock",,,https://doi.org/10.21949/08tc-y608,2105,,,,,,United States. Department of Transportation,PDF,Speeches,,,https://ntlrepository.blob.core.windows.net/lib/102000/102000/102081/Adams_1977_Sep_08.pdf,"Adams\, Brock",,,,See the Secretary of Transportation Speeches Collection's finding aid at: https://ntl.as.atlas-sys.com/repositories/2/resources/4,,,,,,,,,,,,,,,,,,,,,,,,,"Adams\, Brock",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102081,,1977,,https://doi.org/10.21949/08tc-y608,"Adams\, Brock",,"United States,Washington (District of Columbia)",United States. Department of Transportation,"Secretary of Transportation Speeches,Adams\, Brock","Statement of Brock Adams\, Secretary of Transportation\, Before the Consumer Subcommittee of the Senate Committee on Commerce\, Science\, and Transportation\, Thursday\, September 8\, 1977.",,,,See the Secretary of Transportation Speeches Collection's finding aid at: https://ntl.as.atlas-sys.com/repositories/2/resources/4,,,,,,,,,,,,,,,,,,,,,,,
